defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
WBPhenotype:0000080	no anterior pharynx	WBbt:0003733	corpus
WBPhenotype:0000215	no germ line	WBbt:0005784	germ line
WBPhenotype:0000290	sperm absent	WBbt:0006798	sperm
WBPhenotype:0000291	no oocytes	WBbt:0006797	oocyte
WBPhenotype:0000310	cilia absent	GO:0005929	cilium
WBPhenotype:0000372	no polar body formation	WBbt:0008429	polar body
WBPhenotype:0000401	no uterus	WBbt:0006760	uterus
WBPhenotype:0000427	no cuticle	WBbt:0005755	cuticle
WBPhenotype:0000698	vulvaless	WBbt:0006748	vulva
WBPhenotype:0001098	no rectum	WBbt:0005773	rectum
WBPhenotype:0001228	alae absent	WBbt:0007832	cuticular ala
WBPhenotype:0001368	spermatheca absent	WBbt:0005319	spermatheca
WBPhenotype:0001492	no back end	WBbt:0005741	tail
WBPhenotype:0001637	no Intestine	WBbt:0005772	intestine
WBPhenotype:0001646	no pharynx	WBbt:0003681	pharynx
WBPhenotype:0001929	linker cell absent	WBbt:0005062	linker cell
WBPhenotype:0002136	no anchor cell	WBbt:0004522	Anchor cell
WBPhenotype:0002418	spindle absent	GO:0005819	spindle
WBPhenotype:0002463	hookless	WBbt:0008425	hook
WBPhenotype:0000395	no differentiated gametes	CL:0000300	gamete
WBPhenotype:0001225	phasmid socket absent	WBbt:0008410	phasmid socket cell
WBPhenotype:0001509	rays missing	WBbt:0006941	ray
