defined_class	defined_class_label	anatomical_entity	anatomical_entity_label
WBPhenotype:0000087	body wall cell development variant	WBbt:0006804	body wall muscle cell
WBPhenotype:0000094	anus development variant	WBbt:0005364	anus
WBPhenotype:0000096	cloacal development variant	WBbt:0005774	cloaca
WBPhenotype:0000098	pharyngeal intestinal valve development variant	WBbt:0005767	pharyngeal-intestinal valve
WBPhenotype:0000103	gut granule development variant	GO:0044840	gut granule
WBPhenotype:0000174	basal lamina development variant	WBbt:0005756	basal lamina
WBPhenotype:0000199	male tail sensory ray development variant	WBbt:0006941	ray
WBPhenotype:0000200	pericellular component development variant	GO:0031012	extracellular matrix
WBPhenotype:0000213	zygotic development variant	WBbt:0004422	P0
WBPhenotype:0000347	rectal development variant	WBbt:0005773	rectum
WBPhenotype:0000399	somatic gonad development variant	WBbt:0005785	somatic gonad
WBPhenotype:0000515	ventral nerve cord development variant	WBbt:0005829	ventral nerve cord
WBPhenotype:0000528	body region development variant	WBbt:0005738	body region
WBPhenotype:0000530	organ system development variant	WBbt:0005746	Organ system
WBPhenotype:0000531	organism development variant	WBbt:0007833	organism
WBPhenotype:0000539	dorsal nerve cord development variant	WBbt:0006750	dorsal nerve cord
WBPhenotype:0000540	muscle arm development variant	GO:0036194	muscle cell projection
WBPhenotype:0000578	body axis development variant	WBbt:0005768	axis
WBPhenotype:0000614	GLR development variant	WBbt:0005176	GLR
WBPhenotype:0000617	alimentary system development variant	WBbt:0005748	alimentary system
WBPhenotype:0000618	coelomic system development variant	WBbt:0005749	coelomic system
WBPhenotype:0000619	epithelial system development variant	WBbt:0005730	epithelial system
WBPhenotype:0000620	excretory secretory system development variant	WBbt:0006850	excretory secretory system
WBPhenotype:0000621	excretory system development variant	WBbt:0005736	excretory system
WBPhenotype:0000622	muscle system development variant	WBbt:0005737	muscular system
WBPhenotype:0000624	reproductive system development variant	WBbt:0005747	reproductive system
WBPhenotype:0000705	intestinal cell development variant	WBbt:0005792	intestinal cell
WBPhenotype:0000805	tail development variant	WBbt:0005741	tail
WBPhenotype:0000810	blast cell development variant	WBbt:0006783	blast cell
WBPhenotype:0000813	gland cell development variant	WBbt:0003670	gland cell
WBPhenotype:0000814	marginal cell development variant	WBbt:0003673	marginal cell
WBPhenotype:0000817	uterine vulval cell development variant	WBbt:0006790	uterine-vulval cell
WBPhenotype:0000852	coelomocyte development variant	WBbt:0005751	coelomocyte
WBPhenotype:0000855	pseudocoelom development variant	WBbt:0005745	pseudocoelom
WBPhenotype:0000856	excretory gland cell development variant	WBbt:0005776	excretory gland cell
WBPhenotype:0000857	excretory cell development variant	WBbt:0005812	excretory cell
WBPhenotype:0000858	excretory duct cell development variant	WBbt:0004540	excretory duct cell
WBPhenotype:0000859	excretory socket cell development variant	WBbt:0004534	excretory socket cell
WBPhenotype:0000860	nonstriated muscle development variant	WBbt:0005780	non-striated muscle
WBPhenotype:0000877	amphid sheath cell development variant	WBbt:0006754	amphid sheath cell
WBPhenotype:0000878	chemosensory neuron development variant	WBbt:0005837	chemosensory neuron
WBPhenotype:0000883	nerve ring development variant	WBbt:0006749	nerve ring
WBPhenotype:0000922	male longitudinal muscle development variant	WBbt:0006909	longitudinal male muscle
WBPhenotype:0000930	sexually dimorphic development variant	WBbt:0005752	Sex specific entity
WBPhenotype:0000942	accessory cell development variant	WBbt:0005762	accessory cell
WBPhenotype:0000943	ganglion development variant	WBbt:0005189	ganglion
WBPhenotype:0000945	neuropil development variant	UBERON:0002606	neuropil
WBPhenotype:0000946	pharyngeal nervous system development variant	WBbt:0005440	pharyngeal nervous system
WBPhenotype:0000950	neuronal sheath cell development variant	WBbt:0005811	neuronal sheath cell
WBPhenotype:0000951	socket cell development variant	WBbt:0005750	socket cell
WBPhenotype:0000952	anterior ganglion development variant	WBbt:0005375	anterior ganglion
WBPhenotype:0000953	dorsal ganglion development variant	WBbt:0005214	dorsal ganglion
WBPhenotype:0000954	dorsorectal ganglia development variant	WBbt:0005212	dorso-rectal ganglion
WBPhenotype:0000955	lateral ganglia development variant	WBbt:0005105	lateral ganglion
WBPhenotype:0000956	lumbar ganglia development variant	WBbt:0005830	lumbar ganglion
WBPhenotype:0000957	posterior lateral ganglion development variant	WBbt:0005465	posterior lateral ganglion
WBPhenotype:0000958	preanal ganglion development variant	WBbt:0005448	preanal ganglion
WBPhenotype:0000959	retrovesicular ganglion development variant	WBbt:0005656	retrovesicular ganglion
WBPhenotype:0000960	ventral ganglion development variant	WBbt:0005298	ventral ganglion
WBPhenotype:0001367	proctodeum development variant	WBbt:0006795	proctodeum
WBPhenotype:0001487	male spicule development variant	WBbt:0005312	copulatory spicule
WBPhenotype:0001488	gubernaculum development variant	WBbt:0008424	gubernaculum
WBPhenotype:0001656	distal tip cell development variant	WBbt:0006865	DTC
WBPhenotype:0001662	spermatheca development variant	WBbt:0005319	spermatheca
WBPhenotype:0002209	hook development variant	WBbt:0008425	hook
